id,Title,Date,Permalink,Research Topics,Press Types,Categories,Year,Press Mentions,People Reached,Top Outlets,Notes
4713,This Exoplanet is in a Death Dance with its Star,2020-01-13,https://ciera.northwestern.edu/2020/01/13/this-exoplanet-is-in-a-death-dance-with-its-star/,Exoplanets & The Solar System,External Press,Science,2019,34,947624,"WGN TV, Chicago Sun-Times, Fox32 Chicago, WTTW Chicago Tonight",
4762,CIERA Postdocs Advance to New Positions,2019-09-01,https://ciera.northwestern.edu/2019/09/01/ciera-postdocs-advance-to-new-positions-3/,,CIERA Stories,Achievement,2018,,,,
4763,Using Gravitational Waves to See Inside Stars,2019-12-09,https://ciera.northwestern.edu/2019/12/09/using-gravitational-waves-to-see-inside-stars/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Science,2019,58,68149974,"•	The Independent, Nov. 21, 2022
•	Space.com, Nov. 25, 2022",As of 2023-05-09
4765,Jeremy Schnittman Presents Interdisciplinary Colloquium Inspired by ‘Interstellar’,2019-12-10,https://ciera.northwestern.edu/2019/12/10/jeremy-schnittman-presents-interdisciplinary-colloquium-inspired-by-interstellar/,Black Holes & Dead Stars|Exoplanets & The Solar System,CIERA Stories,Event|Interdisciplinary,2019,,,,
4769,"New Year, New CIERA Open House Event",2020-01-22,https://ciera.northwestern.edu/2020/01/22/new-year-new-ciera-open-house-event/,,CIERA Stories,Data Science & Computing|Event|Interdisciplinary|Outreach,2019,,,,
4794,The Sky is No Limit,2020-02-19,https://ciera.northwestern.edu/2020/02/19/the-sky-is-no-limit/,Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,Northwestern Press,Science,2019,27,2670008,"WGN TV, Chicago Sun-Times, Fox32 Chicago, WTTW Chicago Tonight",
4800,Cosmic ‘candy cane’ spotted in inner Milky Way,2019-12-18,https://ciera.northwestern.edu/2019/12/18/cosmic-candy-cane-spotted-in-inner-milky-way/,Galaxies & Cosmology|Life & Death of Stars,Northwestern Press,Science,2019,23,1540864,,
4816,CIERA REU Students Present at 235th Meeting of the AAS,2020-01-10,https://ciera.northwestern.edu/2020/01/10/ciera-reu-students-present-at-235th-meeting-of-the-aas/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Stellar Dynamics & Stellar Populations,CIERA Stories,Education|Event|Interdisciplinary,2019,56,29568,ANI,As of 2023-05-09
4829,Students from Chicago’s Off the Street Club Visit Dearborn Observatory,2020-02-18,https://ciera.northwestern.edu/2020/02/18/students-from-chicagos-off-the-street-club-visit-dearborn-observatory/,,CIERA Stories,Data Science & Computing|Event|Outreach,2019,,,,
4833,Professors Kalogera and Rasio Named in Legacy Group of AAS Fellows,2020-02-25,https://ciera.northwestern.edu/2020/02/25/professors-kalogera-and-rasio-named-in-first-group-of-aas-fellows/,,External Press,Achievement,2019,,,,
4855,Coronavirus/COVID-19 Update,2020-03-13,https://ciera.northwestern.edu/2020/03/13/coronavirus-update/,,CIERA Stories,Uncategorized,2019,0,,"•	WTTW, Sept. 12, 2022",
4863,Proposal Workshop for New Observatory Held at CIERA,2020-02-06,https://ciera.northwestern.edu/2020/02/06/proposal-workshop-for-new-observatory-held-at-ciera/,,CIERA Stories,Data Science & Computing|Education|Event,2019,,,,
4870,Coronavirus/COVID-19 Update,2020-03-25,https://ciera.northwestern.edu/2020/03/25/coronavirus-update-2/,,CIERA Stories,Uncategorized,2019,87,17075995,"•	Science, Oct. 28, 2022
•	Wired, Oct. 26, 2022
•	Scientific American, Oct. 21, 2022
•	South China Morning Post, Oct. 21, 2022
•	CNET, Oct. 20, 2022
•	The Economist, Oct. 19, 2022
•	Business Insider, Oct. 18, 2022
•	CNN, Oct. 18, 2022
•	Salon, Oct. 18, 2022
•	Space.com, Oct. 18, 2022
•	The Times (London), Oct. 18, 2022
•	Axios, Oct. 17, 2022
•	IFL Science, Oct. 17, 2022
•	Mashable, Oct. 17, 2022
•	Forbes, Oct. 14, 2022
•	Gizmodo, Oct. 14, 2022
•	Vice, Oct. 11, 2022",
4875,Seven New Postdoctoral Researchers Join CIERA,2020-04-01,https://ciera.northwestern.edu/2020/04/01/seven-new-postdoctoral-researchers-join-ciera-2/,,CIERA Stories,Achievement,2019,37,494873,,
4881,CIERA’s Sasha Tchekhovskoy to Utilize the Fastest Academic Supercomputer in the World,2020-04-09,https://ciera.northwestern.edu/2020/04/09/cieras-sasha-tchekhovskoy-to-utilize-the-fastest-academic-supercomputer-in-the-world/,,External Press,Achievement|Data Science & Computing|Science,2019,83,472221,"•	Science, Oct. 28, 2022
•	Wired, Oct. 26, 2022
•	Scientific American, Oct. 21, 2022
•	South China Morning Post, Oct. 21, 2022
•	CNET, Oct. 20, 2022
•	The Economist, Oct. 19, 2022
•	Business Insider, Oct. 18, 2022
•	CNN, Oct. 18, 2022
•	Salon, Oct. 18, 2022
•	Space.com, Oct. 18, 2022
•	The Times (London), Oct. 18, 2022
•	Axios, Oct. 17, 2022
•	IFL Science, Oct. 17, 2022
•	Mashable, Oct. 17, 2022
•	Forbes, Oct. 14, 2022
•	Gizmodo, Oct. 14, 2022
•	Vice, Oct. 11, 2022",
4883,Earthquake Detective Featured by sustainNU in Citizen Science Project Spotlight,2020-04-09,https://ciera.northwestern.edu/2020/04/09/earthquake-detective-featured-by-sustainnu-in-citizen-science-project-spotlight/,,Northwestern Press,Interdisciplinary|Outreach,2019,,,,
4888,Prof. Margutti Receives NSF Honor for Junior Faculty,2020-03-26,https://ciera.northwestern.edu/2020/03/26/prof-margutti-receives-nsf-honor-for-junior-faculty/,,Northwestern Press,Achievement,2019,,,,
4889,A Supernova that Outshines All Others,2020-04-13,https://ciera.northwestern.edu/2020/04/13/a-supernova-that-outshines-all-others/,Life & Death of Stars,External Press,Science,2019,0,,"•	WTTW, Sept. 12, 2022",
4899,Astronomers Find First-Ever Collision of Black Holes With a Strange Mass Discrepancy,2020-04-20,https://ciera.northwestern.edu/2020/04/20/astronomers-find-first-ever-collision-of-black-holes-with-a-strange-mass-discrepancy/,Gravitational Waves & Multi-Messenger Astronomy,External Press,Science,2019,0,,,
4901,NASA Hubble Fellowship Awarded to Michael Zevin,2020-04-21,https://ciera.northwestern.edu/2020/04/21/nasa-hubble-fellowship-awarded-to-michael-zevin/,,CIERA Stories,Achievement,2019,62,660595,"Mashable, CNN, BBC, CNET, Ars Technica, LiveScience (need links)",
4903,"Tom Imperato ‘22P, Devoted CIERA Board of Visitors Member, Dies at 73",2020-04-21,https://ciera.northwestern.edu/2020/04/21/tom-imperato-22p-devoted-ciera-board-of-visitors-member-dies-at-73/,,CIERA Stories,Uncategorized,2019,,,,
4910,Beverly Lowell Awarded NSF Graduate Research Fellowship,2020-04-01,https://ciera.northwestern.edu/2020/04/01/beverly-lowell-awarded-nsf-graduate-research-fellowship/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Achievement,2019,,,,
4912,Danat Issa Awarded Frontera Computational Science Fellowship,2020-03-24,https://ciera.northwestern.edu/2020/03/24/danat-issa-awarded-frontera-computational-science-fellowship/,Black Holes & Dead Stars|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,CIERA Stories,Achievement|Data Science & Computing|Interdisciplinary,2019,76,510547,"ABC7, WBEZ",
4915,NASA Einstein Postdoc Kate Alexander Named to Crain’s “20 in Their Twenties”,2020-05-09,https://ciera.northwestern.edu/2020/05/09/nasa-einstein-postdoc-kate-alexander-named-to-crains-20-in-their-twenties-for-2020/,Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,External Press,Achievement,2019,,,,
4921,Using Gravitational Waves to Approximate Pi,2020-05-19,https://ciera.northwestern.edu/2020/05/19/using-gravitational-waves-to-approximate-pi/,Gravitational Waves & Multi-Messenger Astronomy,External Press,Science,2019,,,,
4924,Astrophysicists Capture New Class of Transient Objects,2020-05-26,https://ciera.northwestern.edu/2020/05/26/astrophysicists-capture-new-class-of-transient-objects/,Life & Death of Stars,Northwestern Press,Science,2019,,,,
4934,CIERA to Host National REU Leaders,2020-05-27,https://ciera.northwestern.edu/2020/05/27/ciera-to-host-national-reu-leaders/,,CIERA Stories,Achievement|Education,2019,0,,"•	WTTW, Sept. 12, 2022",As of 2023-05-09
4937,Undergraduate Andrew Bowen Receives AAS Chambliss Award,2020-05-07,https://ciera.northwestern.edu/2020/05/07/undergraduate-andrew-bowen-receives-aas-chambliss-award/,Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement,2019,1,46271267,,Included local evening news feature
4942,Remote Learning Resources Available on New Reach for the Stars Website,2020-05-28,https://ciera.northwestern.edu/2020/05/28/remote-learning-resources-available-on-new-reach-for-the-stars-website/,,CIERA Stories,Education|Outreach,2019,0,,"Space.com, Gizmodo, CNET, Mashable, IFLScience, Yahoo!, MSN",
4944,Vicky Kalogera Featured in Crain's 2020 Notable Women in STEM,2020-06-01,https://ciera.northwestern.edu/2020/06/01/vicky-kalogera-featured-in-crains-2020-notable-women-in-stem/,,CIERA Stories,Achievement,2019,35,2439111,"•	Science, Oct. 28, 2022
•	Wired, Oct. 26, 2022
•	Scientific American, Oct. 21, 2022
•	South China Morning Post, Oct. 21, 2022
•	CNET, Oct. 20, 2022
•	The Economist, Oct. 19, 2022
•	Business Insider, Oct. 18, 2022
•	CNN, Oct. 18, 2022
•	Salon, Oct. 18, 2022
•	Space.com, Oct. 18, 2022
•	The Times (London), Oct. 18, 2022
•	Axios, Oct. 17, 2022
•	IFL Science, Oct. 17, 2022
•	Mashable, Oct. 17, 2022
•	Forbes, Oct. 14, 2022
•	Gizmodo, Oct. 14, 2022
•	Vice, Oct. 11, 2022",
4948,Black Lives Matter,2020-06-06,https://ciera.northwestern.edu/2020/06/06/black-lives-matter/,,CIERA Stories,Uncategorized,2019,,,,
4964,New Mystery Merger Detected by LIGO-Virgo,2020-06-23,https://ciera.northwestern.edu/2020/06/23/gw190814/,Gravitational Waves & Multi-Messenger Astronomy,Northwestern Press,Science,2019,55,874900,"WGN TV, Chicago Sun-Times, Fox32 Chicago, WTTW Chicago Tonight",
4977,CIERA’s Nancy Aggarwal Wins GWIC-Braccini Thesis Prize,2020-06-18,https://ciera.northwestern.edu/2020/06/18/cieras-nancy-aggarwal-wins-gwic-braccini-thesis-prize/,,CIERA Stories,Achievement,2019,32,48816638,,As of 2023-05-09
4978,CIERA Ranks #1 for National Postdoctoral Fellowships,2020-05-29,https://ciera.northwestern.edu/2020/05/29/ciera-ranks-1-for-national-postdoctoral-fellowships/,Black Holes & Dead Stars|Galaxies & Cosmology|Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement,2019,30,14892,Cosmos Magazine,
4982,Undergraduate Kristopher Mortensen Earns Outstanding Thesis Research Award,2020-06-19,https://ciera.northwestern.edu/2020/06/19/undergraduate-kristopher-mortensen-earns-outstanding-thesis-research-award/,Galaxies & Cosmology,CIERA Stories,Achievement,2019,,,,
4998,Short Gamma Ray Burst Leaves Most-distant Optical Afterglow Ever Detected,2020-07-14,https://ciera.northwestern.edu/2020/07/14/short-gamma-ray-burst-leaves-most-distant-optical-afterglow-ever-detected/,Life & Death of Stars,Northwestern Press,Science,2019,,,,
5003,Spectacular ultraviolet flash may finally explain how white dwarfs explode,2020-07-23,https://ciera.northwestern.edu/2020/07/23/spectacular-ultraviolet-flash-may-finally-explain-how-white-dwarfs-explode/,Life & Death of Stars,Northwestern Press,Science,2019,,,,
5016,Calcium-rich supernova examined with X-rays for first time,2020-08-05,https://ciera.northwestern.edu/2020/08/05/calcium-rich-supernova-examined-with-x-rays-for-first-time/,Life & Death of Stars,Northwestern Press,Science,2019,73,1620240,"ABC7, WBEZ",Included local evening news feature
5025,4th Award of LSSTC Enabling Science Grant to CIERA's Aaron Geller,2020-08-06,https://ciera.northwestern.edu/2020/08/06/4th-lsstc-enabling/,Life & Death of Stars,CIERA Stories,Achievement|Education,2019,,,,
5038,Do Short Gamma-ray Bursts Produce Magnetars? Radio Observations Say: Probably Not,2020-09-01,https://ciera.northwestern.edu/2020/09/01/do-short-gamma-ray-bursts-produce-magnetars-radio-observations-say-probably-not/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Science,2019,0,,"CNET, Sky and Telescope",
5070,Scientists detect first-of-its-kind ‘intermediate-mass‘ black hole,2020-09-02,https://ciera.northwestern.edu/2020/09/02/gw190521/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,Northwestern Press,Science,2020,48,44389896,ANI,
5078,CIERA Postdocs Move on to New Positions,2020-09-17,https://ciera.northwestern.edu/2020/09/17/ciera-postdocs-move-on-to-new-positions/,,CIERA Stories,Achievement,2020,,,,
5094,Observations of Andromeda’s Halo Test Predictions of Galaxy Formation Models by CIERA Scientists,2020-09-08,https://ciera.northwestern.edu/2020/09/08/observations-of-andromedas-halo-test-predictions-of-galaxy-formation-models-by-ciera-scientists/,Galaxies & Cosmology,CIERA Stories,Science,2020,0,,MSN,
5112,CIERA Welcomes New Faculty Members Ryan Chornock and Daniel Lecoanet,2020-09-17,https://ciera.northwestern.edu/2020/09/17/ciera-welcomes-new-faculty-members-ryan-chornock-and-daniel-lecoanet/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,CIERA Stories,Achievement,2020,58,5076976,,
5114,CIERA High School Summer Research Experience in Astronomy Goes Remote!,2020-08-14,https://ciera.northwestern.edu/2020/08/14/high-school-summer-research-experience-in-astronomy-goes-remote/,,CIERA Stories,Education|Outreach,2019,,,,
5129,CIERA's REU Program Goes Virtual!,2020-08-31,https://ciera.northwestern.edu/2020/08/31/cieras-reu-program-goes-virtual/,,CIERA Stories,Education|Interdisciplinary,2019,,,,
5382,Update on Initiative for Social Justice,2020-10-01,https://ciera.northwestern.edu/2020/10/01/update-on-initiative-for-social-justice/,,CIERA Stories,Uncategorized,2020,,,,
5446,The Low Spin of the Milky Way's Supermassive Black Hole,2020-10-20,https://ciera.northwestern.edu/2020/10/20/the-low-spin-of-the-milky-ways-supermassive-black-hole/,Black Holes & Dead Stars,CIERA Stories,Science,2020,32,2340609,"•	Science, Oct. 28, 2022
•	Wired, Oct. 26, 2022
•	Scientific American, Oct. 21, 2022
•	South China Morning Post, Oct. 21, 2022
•	CNET, Oct. 20, 2022
•	The Economist, Oct. 19, 2022
•	Business Insider, Oct. 18, 2022
•	CNN, Oct. 18, 2022
•	Salon, Oct. 18, 2022
•	Space.com, Oct. 18, 2022
•	The Times (London), Oct. 18, 2022
•	Axios, Oct. 17, 2022
•	IFL Science, Oct. 17, 2022
•	Mashable, Oct. 17, 2022
•	Forbes, Oct. 14, 2022
•	Gizmodo, Oct. 14, 2022
•	Vice, Oct. 11, 2022",
5454,Star 'Spaghettified' by a Supermassive Black Hole,2020-10-12,https://ciera.northwestern.edu/2020/10/12/star-spaghettified-by-a-supermassive-black-hole/,Black Holes & Dead Stars,CIERA Stories,Science,2020,0,,"Space.com, Gizmodo, CNET, Mashable, IFLScience, Yahoo!, MSN",
5523,Black hole ‘family portrait’ is most detailed to date,2020-10-29,https://ciera.northwestern.edu/2020/10/28/black-hole-family-portrait-is-most-detailed-to-date/,Gravitational Waves & Multi-Messenger Astronomy,Northwestern Press,Science,2020,,,,
5526,Statement of Principles and Values,2020-10-28,https://ciera.northwestern.edu/2020/10/28/statement-of-principles-and-values/,,CIERA Stories,Uncategorized,2020,,,,
5535,Growing Library of Educational Brochures by CIERA Astronomers,2020-10-30,https://ciera.northwestern.edu/2020/10/30/growing-library-of-educational-brochures-by-ciera-astronomers/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Education,2020,76,14023479,"•	CNET, Aug. 5, 2022
•	Space.com, Aug. 5, 2022",
5537,Shane Larson Presents Virtual Public Lecture on the Milky Way,2020-11-03,https://ciera.northwestern.edu/2020/11/03/shane-larson-presents-virtual-public-lecture-on-the-milky-way/,,CIERA Stories,Event|Outreach,2020,,,,
5578,NASA's Hubble Sees Unexplained Brightness from Colossal Explosion,2020-11-12,https://ciera.northwestern.edu/2020/11/12/nasas-hubble-sees-unexplained-brightness-from-colossal-explosion/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,External Press,Science,2020,0,,"CNN, Sky News, New York Post, Independent, Daily Mail, MSN, Fox National, Yahoo! News",
5606,Rare Short Gamma-ray Burst Discovered in Galaxy Cluster,2020-11-23,https://ciera.northwestern.edu/2020/11/23/rare-short-gamma-ray-burst-discovered-in-galaxy-cluster/,Galaxies & Cosmology|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Science,2020,,,,
5624,André de Gouvêa Selected as 2020 AAAS Fellow,2020-11-30,https://ciera.northwestern.edu/2020/11/30/de-gouvea-2020-aaas-fellow/,,CIERA Stories,Achievement,2020,,,,
5641,Supercomputing Time Awarded for Third Year to Sasha Tchekhovskoy,2020-11-16,https://ciera.northwestern.edu/2020/11/16/supercomputing-time-awarded-for-third-year-to-sasha-tchekhovskoy/,Black Holes & Dead Stars,CIERA Stories,Achievement|Data Science & Computing,2020,8,71781425,,
5678,Planets to appear nearly aligned creating ‘Christmas star’ last widely visible 800 years ago,2020-12-14,https://ciera.northwestern.edu/2020/12/14/christmas-star/,Exoplanets & The Solar System,External Press,Outreach,2020,16,721099,,
5726,Faucher-Giguère Named Highly Cited Researcher for Second Year,2020-12-21,https://ciera.northwestern.edu/2020/12/21/faucher-giguere-named-highly-cited-researcher-for-second-year/,Galaxies & Cosmology,External Press,Achievement,2020,,,,
5732,The Upside of Volatile Space Weather,2020-12-21,https://ciera.northwestern.edu/2020/12/21/the-upside-of-volatile-space-weather/,Exoplanets & The Solar System,Northwestern Press,Interdisciplinary|Science,2020,4,107523172,"Space.com, Gizmodo, CNET, Mashable, IFLScience, Yahoo!, MSN",
5759,2020 Midwest Relativity Meeting Blue Apple Awarded to Lindsay DeMarchi,2020-10-25,https://ciera.northwestern.edu/2020/10/25/2020-midwest-relativity-meeting-blue-apple-awarded-to-lindsay-demarchi/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Achievement,2020,,,,
5761,String of Stars in Milky Way are Related,2021-01-15,https://ciera.northwestern.edu/2021/01/15/string-of-stars-in-milky-way-are-related/,Stellar Dynamics & Stellar Populations,Northwestern Press,Science,2020,38,687958134,,
5795,‘Unicorn’ Discovery Points to a New Population of Black Holes,2021-01-28,https://ciera.northwestern.edu/2021/01/28/unicorn-discovery-points-to-a-new-population-of-black-holes/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,External Press,Science,2020,35,212745,"•	Space Daily, Aug. 15, 2022",
5806,CIERA Astronomy LIVE Debuts on YouTube,2021-02-01,https://ciera.northwestern.edu/2021/02/01/ciera-astronomy-live-debuts-on-youtube/,Black Holes & Dead Stars|Exoplanets & The Solar System|Life & Death of Stars,CIERA Stories,Event|Outreach,2020,83,777382,"•	The Independent, Nov. 21, 2022
•	Space.com, Nov. 25, 2022",Included local evening news feature
5842,Growing Inventory of Black Holes Offers a Radical Probe of the Cosmos,2021-02-18,https://ciera.northwestern.edu/2021/02/18/growing-inventory-of-black-holes-offers-a-radical-probe-of-the-cosmos/,Gravitational Waves & Multi-Messenger Astronomy,External Press,Science,2020,,,,
5863,Major Award for Gravitational Wave Researcher Christopher Berry,2021-03-15,https://ciera.northwestern.edu/2021/03/15/major-award-for-gravitational-wave-researcher-christopher-berry/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Achievement,2020,,,,
5864,New Kind of Space Explosion Reveals the Birth of a Black Hole,2021-03-12,https://ciera.northwestern.edu/2021/03/12/new-kind-of-space-explosion-reveals-the-birth-of-a-black-hole/,Black Holes & Dead Stars|Life & Death of Stars,External Press,Science,2020,79,24396908,"CNN, Sky News, New York Post, Independent, Daily Mail, MSN, Fox National, Yahoo! News",
5883,Welcome New CIERA Postdoctoral Researchers,2021-03-18,https://ciera.northwestern.edu/2021/03/18/welcome-new-ciera-postdoctoral-researchers/,Black Holes & Dead Stars|Exoplanets & The Solar System|Galaxies & Cosmology|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars|Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement,2020,,,,
5904,Prof. Fong Receives NSF Honor for Young Faculty,2021-03-24,https://ciera.northwestern.edu/2021/03/24/prof-fong-receives-nsf-honor-for-young-faculty/,Life & Death of Stars,Northwestern Press,Achievement,2020,21,150423863,ANI,
5906,New Issue of “LIGO Magazine” Features Gravitational Wave Article by Eve Chase,2021-03-25,https://ciera.northwestern.edu/2021/03/25/new-issue-of-ligo-magazine-features-gravitational-wave-article-by-eve-chase/,Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Achievement|Outreach,2020,67,80414,,
5920,200+ International Scientists Attend Virtual Conference on Triple Evolution & Dynamics,2021-04-02,https://ciera.northwestern.edu/2021/04/02/200-international-scientists-attend-virtual-conference-on-triple-evolution-dynamics/,Stellar Dynamics & Stellar Populations,CIERA Stories,Event,2020,7,9559462,MSN,Included local evening news feature
5939,Vicky Kalogera Named 2021 Guggenheim Fellow,2021-04-12,https://ciera.northwestern.edu/2021/04/12/vicky-kalogera-named-2021-guggenheim-fellow/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy|Life & Death of Stars,Northwestern Press,Achievement,2020,5,86988,"CNN, Sky News, New York Post, Independent, Daily Mail, MSN, Fox National, Yahoo! News",
5958,NSF Graduate Fellowships Awarded to Astronomy Students,2021-04-19,https://ciera.northwestern.edu/2021/04/19/nsf-graduate-research-fellowships-2021/,,CIERA Stories,Achievement|Education,2020,107,865975,"Space.com, Gizmodo, CNET, Mashable, IFLScience, Yahoo!, MSN",
5979,Vicky Kalogera Elected to American Academy of Arts and Sciences,2021-04-23,https://ciera.northwestern.edu/2021/04/23/vicky-kalogera-elected-to-american-academy-of-arts-and-sciences/,Gravitational Waves & Multi-Messenger Astronomy,Northwestern Press,Achievement,2020,,,,
6008,Gamma-Ray Burst Studied by CIERA Astronomers Challenges Traditional Classification of GRBs,2021-04-28,https://ciera.northwestern.edu/2021/04/28/gamma-ray-burst-studied-by-ciera-astronomers-challenges-traditional-classification-of-grbs/,Life & Death of Stars,CIERA Stories,Science,2020,0,,"•	WTTW, Sept. 12, 2022",
6010,American Physical Society Elects Professors Margutti and Larson to Committees,2021-04-17,https://ciera.northwestern.edu/2021/04/17/american-physical-society-elects-professors-margutti-and-larson-to-committees/,,CIERA Stories,Achievement,2020,,,,
6028,James Kasting Presents Joint Interdisciplinary Colloquium,2021-05-03,https://ciera.northwestern.edu/2021/05/03/james-kasting-presents-joint-interdisciplinary-colloquium/,Exoplanets & The Solar System,CIERA Stories,Event|Interdisciplinary,2020,61,13512,,
6033,‘Oddball supernova’ appears strangely cool before exploding,2021-05-05,https://ciera.northwestern.edu/2021/05/05/oddball-supernova-appears-strangely-cool-before-exploding/,Life & Death of Stars,External Press|Northwestern Press,Science,2020,3,714265,"•	The Independent, Nov. 21, 2022
•	Space.com, Nov. 25, 2022",
6073,Alumnus Dr. K. Chris Oh Integrates Physics Education in his Career,2021-05-17,https://ciera.northwestern.edu/2021/05/17/alumnus-dr-k-chris-oh-integrates-physics-education-in-his-career/,,Northwestern Press,Education|Interdisciplinary|Outreach,2020,20,1507388,,
6078,Stunning simulation of stars being born is most realistic ever,2021-05-17,https://ciera.northwestern.edu/2021/05/17/stunning-simulation-of-stars-being-born-is-most-realistic-ever/,Galaxies & Cosmology|Life & Death of Stars,External Press|Northwestern Press,Data Science & Computing|Science,2020,27,73262,"•	Science, Oct. 28, 2022
•	Wired, Oct. 26, 2022
•	Scientific American, Oct. 21, 2022
•	South China Morning Post, Oct. 21, 2022
•	CNET, Oct. 20, 2022
•	The Economist, Oct. 19, 2022
•	Business Insider, Oct. 18, 2022
•	CNN, Oct. 18, 2022
•	Salon, Oct. 18, 2022
•	Space.com, Oct. 18, 2022
•	The Times (London), Oct. 18, 2022
•	Axios, Oct. 17, 2022
•	IFL Science, Oct. 17, 2022
•	Mashable, Oct. 17, 2022
•	Forbes, Oct. 14, 2022
•	Gizmodo, Oct. 14, 2022
•	Vice, Oct. 11, 2022",Included local evening news feature
6083,Postdoctoral Fellow Mike Grudić Awarded NASA Hubble Fellowship,2021-05-18,https://ciera.northwestern.edu/2021/05/18/postdoctoral-fellow-mike-grudic-awarded-nasa-hubble-fellowship/,Galaxies & Cosmology|Stellar Dynamics & Stellar Populations,CIERA Stories,Achievement,2020,,,,
6094,Intense radio blasts traced to galaxies’ spiral arms,2021-05-20,https://ciera.northwestern.edu/2021/05/20/intense-radio-blasts-traced-to-galaxies-spiral-arms/,Life & Death of Stars,External Press|Northwestern Press,Science,2020,0,,"•	WTTW, Sept. 12, 2022",
6180,Astrophysicists detect first black hole-neutron star mergers,2021-06-29,https://ciera.northwestern.edu/2021/06/29/astrophysicists-detect-first-black-hole-neutron-star-mergers/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,External Press|Northwestern Press,Science,2020,0,,"Mashable, CNN, BBC, CNET, Ars Technica, LiveScience (need links)",
6264,"Social scientists, astrophysicists to probe the Universe’s deepest mysteries",2021-08-16,https://ciera.northwestern.edu/2021/08/16/social-scientists-astrophysicists-to-probe-the-universes-deepest-mysteries/,,Northwestern Press,Data Science & Computing|Interdisciplinary,2020,,,,
6267,New simulation shows how galaxies feed their supermassive black holes,2021-08-17,https://ciera.northwestern.edu/2021/08/17/new-simulation-shows-how-galaxies-feed-their-supermassive-black-holes/,Black Holes & Dead Stars|Galaxies & Cosmology,Northwestern Press,Data Science & Computing|Science,2020,,,,
6326,CIERA Members Win 2nd Place for JSPG Policy Position Paper,2021-08-30,https://ciera.northwestern.edu/2021/08/30/ciera-members-win-2nd-place-for-jspg-policy-position-paper/,,Northwestern Press,Achievement|Interdisciplinary,2020,,,,
6358,Luke Kelley Awarded Cottrell Fellowship,2021-09-08,https://ciera.northwestern.edu/2021/09/08/luke-kelley-awarded-cottrell-fellowship/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Achievement,2021,45,3595973,"Mashable, CNN, BBC, CNET, Ars Technica, LiveScience (need links)",
6435,Another Successful CIERA REU Program in the Books!,2021-10-20,https://ciera.northwestern.edu/2021/10/20/another-successful-ciera-reu-program-in-the-books/,,CIERA Stories,Education|Interdisciplinary,2021,,,,
6436,REACH Continues to Grow!,2021-10-20,https://ciera.northwestern.edu/2021/10/20/reach-continues-to-grow/,,CIERA Stories,Education|Outreach,2021,,,,
6553,Professor Wen-fai Fong Receives Prestigious Packard Fellowship,2021-10-14,https://ciera.northwestern.edu/2021/10/14/professor-wen-fai-fong-receives-prestigious-packard-fellowship/,Galaxies & Cosmology|Life & Death of Stars,Northwestern Press,Achievement,2021,42,3261104,"Mashable, CNN, BBC, CNET, Ars Technica, LiveScience (need links)",
6556,"Did a black hole eating a star generate a neutrino? Unlikely, new study shows",2021-10-20,https://ciera.northwestern.edu/2021/10/20/did-a-black-hole-eating-a-star-generate-a-neutrino-unlikely-new-study-shows/,Black Holes & Dead Stars|Gravitational Waves & Multi-Messenger Astronomy,CIERA Stories,Science,2021,69,11167057,MSN,
